点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
5289,428800.000,69.633000,-79.646000,7.165000,-1.626000,0.095000,0.078000,-0.190000,0.000000
5290,428900.000,71.010000,-78.386000,3.571000,-2.155000,0.086000,0.086000,-0.181000,-0.002000
5291,429000.000,72.232000,-76.900000,-0.124000,-2.684000,0.078000,0.104000,-0.181000,0.000000
5292,429100.000,73.259000,-75.298000,-3.843000,-3.314000,0.069000,0.112000,-0.181000,0.000000
5293,429200.000,74.092000,-73.618000,-7.421000,-3.897000,0.043000,0.104000,-0.190000,0.000000
5294,429300.000,74.777000,-71.907000,-10.704000,-4.388000,0.043000,0.112000,-0.155000,0.002000
5295,429400.000,75.368000,-70.250000,-13.637000,-4.777000,0.035000,0.104000,-0.138000,0.002000
5296,429500.000,75.882000,-68.741000,-16.258000,-5.095000,0.035000,0.086000,-0.130000,0.000000
5297,429600.000,76.278000,-67.442000,-18.670000,-5.531000,0.035000,0.078000,-0.112000,0.000000
5298,429700.000,76.714000,-66.251000,-20.965000,-5.881000,0.026000,0.069000,-0.121000,0.000000
5299,429800.000,77.220000,-65.116000,-23.244000,-6.255000,0.026000,0.069000,-0.112000,0.000000
5300,429900.000,77.889000,-63.957000,-25.648000,-6.566000,0.043000,0.069000,-0.130000,0.000000
5301,430000.000,78.667000,-62.759000,-28.199000,-6.885000,0.060000,0.069000,-0.138000,0.000000
5302,430100.000,79.446000,-61.553000,-31.046000,-7.390000,0.052000,0.069000,-0.138000,-0.002000
5303,430200.000,80.232000,-60.207000,-34.096000,-7.888000,0.069000,0.095000,-0.147000,0.000000
5304,430300.000,80.948000,-58.652000,-37.285000,-8.417000,0.052000,0.104000,-0.155000,0.000000
5305,430400.000,81.539000,-56.808000,-40.521000,-8.861000,0.026000,0.112000,-0.155000,0.002000
5306,430500.000,81.881000,-54.669000,-43.781000,-9.312000,0.009000,0.138000,-0.155000,0.000000
5307,430600.000,81.850000,-52.320000,-47.040000,-9.872000,-0.009000,0.147000,-0.147000,0.000000
5308,430700.000,81.477000,-49.745000,-50.183000,-10.385000,-0.043000,0.173000,-0.138000,0.000000
5309,430800.000,80.792000,-46.968000,-53.038000,-10.829000,-0.060000,0.173000,-0.130000,0.000000
5310,430900.000,79.835000,-44.059000,-55.597000,-11.179000,-0.086000,0.190000,-0.112000,0.002000
5311,431000.000,78.675000,-41.165000,-57.822000,-11.443000,-0.078000,0.181000,-0.104000,0.000000
5312,431100.000,77.321000,-38.380000,-59.821000,-11.794000,-0.086000,0.164000,-0.095000,0.002000
5313,431200.000,75.952000,-35.751000,-61.633000,-12.097000,-0.086000,0.173000,-0.086000,0.000000
5314,431300.000,74.699000,-33.223000,-63.314000,-12.346000,-0.086000,0.164000,-0.069000,0.000000
5315,431400.000,73.625000,-30.850000,-64.971000,-12.533000,-0.069000,0.147000,-0.086000,0.000000
5316,431500.000,72.738000,-28.626000,-66.705000,-12.774000,-0.052000,0.121000,-0.078000,0.000000
5317,431600.000,72.061000,-26.549000,-68.627000,-13.069000,-0.035000,0.130000,-0.095000,0.002000
5318,431700.000,71.539000,-24.581000,-70.688000,-13.435000,-0.035000,0.121000,-0.095000,0.000000
5319,431800.000,71.158000,-22.644000,-72.843000,-13.754000,-0.017000,0.121000,-0.121000,0.002000
5320,431900.000,70.831000,-20.668000,-75.006000,-14.057000,-0.017000,0.112000,-0.112000,0.002000
5321,432000.000,70.403000,-18.661000,-77.145000,-14.392000,-0.026000,0.130000,-0.104000,-0.002000
5322,432100.000,69.765000,-16.576000,-79.183000,-14.703000,-0.043000,0.138000,-0.104000,0.000000
5323,432200.000,68.878000,-14.344000,-81.019000,-14.975000,-0.069000,0.138000,-0.104000,0.000000
5324,432300.000,67.664000,-11.917000,-82.606000,-15.209000,-0.095000,0.164000,-0.078000,0.002000
5325,432400.000,66.107000,-9.366000,-83.983000,-15.411000,-0.104000,0.173000,-0.069000,0.000000
5326,432500.000,64.232000,-6.643000,-85.150000,-15.582000,-0.130000,0.181000,-0.052000,-0.002000
5327,432600.000,62.131000,-3.804000,-86.122000,-15.722000,-0.147000,0.190000,-0.052000,0.000000
5328,432700.000,59.890000,-0.887000,-86.946000,-15.808000,-0.138000,0.181000,-0.043000,0.000000
5329,432800.000,57.594000,2.038000,-87.724000,-15.885000,-0.138000,0.190000,-0.052000,0.002000
5330,432900.000,55.298000,4.908000,-88.557000,-16.033000,-0.130000,0.181000,-0.043000,-0.002000
5331,433000.000,53.112000,7.709000,-89.498000,-16.212000,-0.138000,0.190000,-0.060000,-0.002000
5332,433100.000,51.104000,10.501000,-90.540000,-16.329000,-0.121000,0.181000,-0.060000,0.000000
5333,433200.000,49.337000,13.239000,-91.731000,-16.477000,-0.104000,0.173000,-0.060000,0.002000
5334,433300.000,47.695000,15.884000,-93.053000,-16.640000,-0.095000,0.164000,-0.086000,0.000000
5335,433400.000,46.147000,18.389000,-94.445000,-16.881000,-0.078000,0.156000,-0.069000,0.000000
5336,433500.000,44.629000,20.769000,-95.752000,-17.153000,-0.086000,0.147000,-0.078000,0.002000
5337,433600.000,43.143000,23.087000,-96.803000,-17.247000,-0.086000,0.138000,-0.052000,0.000000
5338,433700.000,41.517000,25.312000,-97.487000,-17.294000,-0.104000,0.121000,-0.043000,0.002000
5339,433800.000,39.672000,27.459000,-97.775000,-17.270000,-0.112000,0.121000,-0.017000,0.000000
5340,433900.000,37.501000,29.559000,-97.689000,-17.262000,-0.138000,0.130000,0.000000,0.000000
5341,434000.000,34.995000,31.621000,-97.207000,-17.255000,-0.156000,0.130000,0.026000,0.002000
5342,434100.000,32.303000,33.830000,-96.336000,-16.998000,-0.173000,0.130000,0.043000,0.002000
5343,434200.000,29.377000,36.109000,-95.231000,-16.749000,-0.190000,0.138000,0.052000,0.000000
5344,434300.000,26.365000,38.435000,-94.111000,-16.500000,-0.199000,0.138000,0.052000,-0.002000
5345,434400.000,23.284000,40.737000,-93.076000,-16.337000,-0.190000,0.130000,0.035000,0.000000
5346,434500.000,20.295000,43.047000,-92.252000,-16.267000,-0.190000,0.147000,0.026000,0.002000
5347,434600.000,17.533000,45.436000,-91.583000,-16.072000,-0.173000,0.138000,0.017000,0.002000
5348,434700.000,14.996000,47.800000,-91.155000,-15.940000,-0.173000,0.147000,0.000000,0.002000
5349,434800.000,12.653000,50.079000,-90.968000,-15.847000,-0.156000,0.147000,0.000000,0.000000
5350,434900.000,10.451000,52.234000,-90.960000,-15.870000,-0.138000,0.138000,-0.017000,-0.002000
5351,435000.000,8.358000,54.225000,-90.953000,-15.924000,-0.138000,0.112000,-0.026000,0.000000
5352,435100.000,6.405000,56.155000,-90.758000,-15.800000,-0.130000,0.121000,0.000000,0.000000
5353,435200.000,4.475000,57.897000,-90.315000,-15.683000,-0.121000,0.104000,0.009000,0.000000
5354,435300.000,2.467000,59.437000,-89.560000,-15.496000,-0.138000,0.095000,0.026000,0.000000
5355,435400.000,0.303000,60.744000,-88.401000,-15.333000,-0.138000,0.078000,0.060000,0.002000
5356,435500.000,-2.000000,61.903000,-86.830000,-15.069000,-0.164000,0.078000,0.078000,0.000000
5357,435600.000,-4.428000,63.031000,-84.807000,-14.664000,-0.164000,0.069000,0.086000,0.000000
5358,435700.000,-6.996000,64.089000,-82.520000,-14.221000,-0.181000,0.060000,0.104000,0.002000
5359,435800.000,-9.727000,65.178000,-80.116000,-13.777000,-0.181000,0.060000,0.104000,-0.002000
5360,435900.000,-12.568000,66.290000,-77.744000,-13.419000,-0.190000,0.069000,0.095000,0.000000
5361,436000.000,-15.393000,67.550000,-75.480000,-13.015000,-0.199000,0.086000,0.095000,0.002000
5362,436100.000,-18.140000,68.943000,-73.442000,-12.634000,-0.164000,0.086000,0.060000,-0.002000
5363,436200.000,-20.793000,70.475000,-71.715000,-12.284000,-0.164000,0.104000,0.069000,0.002000
5364,436300.000,-23.338000,72.054000,-70.284000,-12.004000,-0.164000,0.104000,0.043000,-0.002000
5365,436400.000,-25.836000,73.688000,-69.055000,-11.801000,-0.156000,0.112000,0.043000,0.000000
5366,436500.000,-28.256000,75.329000,-67.903000,-11.591000,-0.156000,0.104000,0.026000,0.000000
5367,436600.000,-30.622000,76.939000,-66.713000,-11.327000,-0.147000,0.121000,0.043000,0.000000
5368,436700.000,-33.003000,78.363000,-65.375000,-11.132000,-0.138000,0.086000,0.052000,0.000000
5369,436800.000,-35.369000,79.607000,-63.718000,-10.821000,-0.147000,0.086000,0.060000,0.000000
5370,436900.000,-37.703000,80.603000,-61.672000,-10.432000,-0.147000,0.060000,0.086000,0.002000
5371,437000.000,-40.038000,81.280000,-59.206000,-9.989000,-0.156000,0.035000,0.104000,0.000000
5372,437100.000,-42.357000,81.607000,-56.344000,-9.475000,-0.147000,0.009000,0.130000,0.000000
5373,437200.000,-44.692000,81.630000,-53.146000,-8.977000,-0.156000,-0.009000,0.138000,0.000000
5374,437300.000,-46.909000,81.420000,-49.638000,-8.394000,-0.138000,-0.009000,0.155000,0.002000
5375,437400.000,-49.049000,81.047000,-45.959000,-7.740000,-0.130000,-0.043000,0.147000,0.002000
5376,437500.000,-51.073000,80.588000,-42.264000,-7.048000,-0.130000,-0.052000,0.155000,0.000000
5377,437600.000,-53.042000,80.059000,-38.747000,-6.504000,-0.112000,-0.043000,0.147000,0.000000
5378,437700.000,-54.917000,79.569000,-35.527000,-6.013000,-0.095000,-0.035000,0.130000,0.000000
5379,437800.000,-56.606000,79.203000,-32.625000,-5.554000,-0.104000,-0.017000,0.112000,-0.002000
5380,437900.000,-58.178000,79.063000,-30.058000,-5.103000,-0.086000,-0.009000,0.104000,-0.002000
5381,438000.000,-59.648000,79.063000,-27.795000,-4.644000,-0.086000,0.000000,0.078000,0.000000
5382,438100.000,-61.150000,79.125000,-25.834000,-4.388000,-0.086000,0.017000,0.078000,-0.002000
5383,438200.000,-62.652000,79.250000,-23.998000,-4.115000,-0.104000,0.017000,0.086000,0.000000
5384,438300.000,-64.154000,79.374000,-22.085000,-3.835000,-0.095000,0.009000,0.078000,0.002000
5385,438400.000,-65.641000,79.467000,-19.984000,-3.438000,-0.104000,0.000000,0.086000,0.000000
5386,438500.000,-67.166000,79.436000,-17.620000,-2.987000,-0.095000,-0.009000,0.112000,0.002000
5387,438600.000,-68.746000,79.078000,-14.998000,-2.622000,-0.104000,-0.035000,0.112000,0.000000
5388,438700.000,-70.302000,78.448000,-12.073000,-2.194000,-0.104000,-0.060000,0.130000,-0.002000
5389,438800.000,-71.749000,77.538000,-8.821000,-1.680000,-0.095000,-0.069000,0.130000,0.000000
5390,438900.000,-73.049000,76.403000,-5.313000,-1.074000,-0.086000,-0.086000,0.155000,0.002000
5391,439000.000,-74.185000,75.026000,-1.672000,-0.420000,-0.069000,-0.095000,0.155000,0.002000
5392,439100.000,-75.228000,73.423000,1.898000,0.086000,-0.060000,-0.112000,0.164000,0.000000
5393,439200.000,-76.131000,71.743000,5.336000,0.591000,-0.052000,-0.112000,0.155000,0.000000
5394,439300.000,-76.847000,70.078000,8.627000,1.105000,-0.035000,-0.112000,0.138000,0.002000
5395,439400.000,-77.399000,68.531000,11.630000,1.626000,-0.035000,-0.095000,0.130000,-0.002000
5396,439500.000,-77.858000,67.107000,14.321000,2.100000,-0.035000,-0.095000,0.112000,-0.002000
5397,439600.000,-78.317000,65.769000,16.741000,2.427000,-0.017000,-0.086000,0.112000,0.000000
5398,439700.000,-78.815000,64.548000,18.989000,2.769000,-0.026000,-0.078000,0.104000,0.000000
5399,439800.000,-79.360000,63.435000,21.291000,3.120000,-0.035000,-0.078000,0.095000,0.000000
5400,439900.000,-79.975000,62.370000,23.711000,3.547000,-0.052000,-0.060000,0.104000,0.000000
5401,440000.000,-80.699000,61.273000,26.309000,3.999000,-0.043000,-0.078000,0.130000,0.002000
5402,440100.000,-81.523000,60.075000,29.070000,4.426000,-0.060000,-0.078000,0.130000,0.002000
5403,440200.000,-82.364000,58.737000,32.019000,4.839000,-0.052000,-0.095000,0.147000,0.000000
5404,440300.000,-83.088000,57.205000,35.154000,5.360000,-0.035000,-0.112000,0.138000,0.000000
5405,440400.000,-83.601000,55.455000,38.397000,5.905000,-0.035000,-0.112000,0.138000,0.000000
5406,440500.000,-83.881000,53.409000,41.672000,6.441000,-0.009000,-0.130000,0.147000,0.002000
5407,440600.000,-83.850000,51.060000,44.893000,6.963000,0.017000,-0.156000,0.138000,-0.002000
5408,440700.000,-83.508000,48.446000,47.950000,7.390000,0.035000,-0.181000,0.130000,0.000000
5409,440800.000,-82.815000,45.661000,50.813000,7.834000,0.052000,-0.181000,0.112000,0.000000
5410,440900.000,-81.811000,42.814000,53.442000,8.269000,0.069000,-0.190000,0.095000,0.000000
5411,441000.000,-80.605000,39.944000,55.760000,8.643000,0.095000,-0.190000,0.095000,0.002000
5412,441100.000,-79.282000,37.120000,57.775000,8.923000,0.095000,-0.173000,0.078000,-0.002000
5413,441200.000,-77.928000,34.452000,59.611000,9.234000,0.095000,-0.164000,0.069000,0.000000
5414,441300.000,-76.644000,31.963000,61.338000,9.522000,0.086000,-0.164000,0.069000,-0.002000
5415,441400.000,-75.539000,29.614000,63.018000,9.755000,0.069000,-0.138000,0.078000,0.002000
5416,441500.000,-74.644000,27.404000,64.761000,10.028000,0.052000,-0.138000,0.078000,-0.002000
5417,441600.000,-73.936000,25.366000,66.643000,10.323000,0.043000,-0.121000,0.086000,0.002000
5418,441700.000,-73.376000,23.453000,68.673000,10.712000,0.035000,-0.121000,0.086000,-0.002000
5419,441800.000,-72.963000,21.555000,70.782000,11.086000,0.035000,-0.121000,0.086000,0.000000
5420,441900.000,-72.582000,19.618000,72.898000,11.389000,0.017000,-0.121000,0.104000,0.000000
5421,442000.000,-72.146000,17.595000,74.990000,11.669000,0.026000,-0.138000,0.086000,0.000000
5422,442100.000,-71.461000,15.519000,76.997000,12.042000,0.052000,-0.138000,0.078000,0.000000
5423,442200.000,-70.512000,13.294000,78.864000,12.354000,0.060000,-0.147000,0.069000,0.000000
5424,442300.000,-69.244000,10.890000,80.498000,12.634000,0.086000,-0.164000,0.060000,0.000000
5425,442400.000,-67.679000,8.261000,81.859000,12.813000,0.104000,-0.164000,0.043000,0.000000
5426,442500.000,-65.827000,5.453000,83.026000,12.914000,0.130000,-0.173000,0.043000,0.002000
5427,442600.000,-63.672000,2.598000,84.092000,13.124000,0.147000,-0.181000,0.035000,0.003000
5428,442700.000,-61.360000,-0.327000,85.009000,13.279000,0.156000,-0.190000,0.035000,0.000000
5429,442800.000,-59.003000,-3.259000,85.834000,13.435000,0.156000,-0.181000,0.017000,-0.002000
5430,442900.000,-56.722000,-6.200000,86.635000,13.521000,0.147000,-0.181000,0.026000,0.002000
5431,443000.000,-54.590000,-9.109000,87.507000,13.559000,0.130000,-0.181000,0.026000,0.000000
5432,443100.000,-52.544000,-11.894000,88.596000,13.793000,0.121000,-0.173000,0.052000,0.000000
5433,443200.000,-50.660000,-14.593000,89.848000,14.011000,0.104000,-0.164000,0.060000,0.000000
5434,443300.000,-48.941000,-17.214000,91.217000,14.291000,0.095000,-0.156000,0.052000,0.000000
5435,443400.000,-47.415000,-19.766000,92.571000,14.454000,0.078000,-0.156000,0.043000,0.000000
5436,443500.000,-45.983000,-22.247000,93.808000,14.563000,0.078000,-0.147000,0.052000,-0.002000
5437,443600.000,-44.443000,-24.503000,94.936000,14.804000,0.095000,-0.130000,0.043000,0.002000
5438,443700.000,-42.746000,-26.665000,95.713000,14.952000,0.112000,-0.121000,0.017000,0.000000
5439,443800.000,-40.855000,-28.789000,96.071000,15.030000,0.112000,-0.121000,-0.009000,-0.002000
5440,443900.000,-38.723000,-30.936000,95.955000,14.960000,0.138000,-0.121000,-0.035000,0.000000
5441,444000.000,-36.295000,-33.122000,95.402000,14.773000,0.147000,-0.112000,-0.043000,0.002000
5442,444100.000,-33.525000,-35.292000,94.617000,14.664000,0.173000,-0.130000,-0.060000,0.000000
5443,444200.000,-30.528000,-37.517000,93.629000,14.509000,0.190000,-0.130000,-0.060000,0.000000
5444,444300.000,-27.439000,-39.858000,92.532000,14.330000,0.199000,-0.138000,-0.060000,-0.002000
5445,444400.000,-24.373000,-42.254000,91.451000,14.088000,0.199000,-0.147000,-0.052000,0.000000
5446,444500.000,-21.416000,-44.665000,90.556000,13.871000,0.181000,-0.147000,-0.043000,0.000000
5447,444600.000,-18.583000,-47.046000,89.934000,13.762000,0.173000,-0.147000,-0.017000,0.002000
5448,444700.000,-15.945000,-49.379000,89.584000,13.723000,0.147000,-0.138000,-0.017000,0.002000
5449,444800.000,-13.556000,-51.674000,89.412000,13.692000,0.147000,-0.147000,-0.009000,0.000000
5450,444900.000,-11.393000,-53.907000,89.350000,13.614000,0.138000,-0.130000,-0.009000,0.002000
5451,445000.000,-9.354000,-55.945000,89.350000,13.598000,0.130000,-0.138000,0.000000,0.002000
5452,445100.000,-7.408000,-57.843000,89.249000,13.567000,0.138000,-0.112000,-0.026000,0.000000
5453,445200.000,-5.486000,-59.523000,88.946000,13.513000,0.121000,-0.112000,-0.026000,0.002000
5454,445300.000,-3.533000,-61.032000,88.253000,13.396000,0.130000,-0.086000,-0.043000,-0.002000
5455,445400.000,-1.494000,-62.370000,87.157000,13.163000,0.147000,-0.086000,-0.078000,-0.002000
5456,445500.000,0.708000,-63.521000,85.640000,12.890000,0.147000,-0.069000,-0.095000,0.000000
5457,445600.000,3.082000,-64.595000,83.734000,12.564000,0.164000,-0.060000,-0.104000,0.000000
5458,445700.000,5.619000,-65.629000,81.493000,12.136000,0.181000,-0.069000,-0.112000,0.002000
5459,445800.000,8.303000,-66.703000,79.121000,11.700000,0.181000,-0.069000,-0.121000,-0.002000
5460,445900.000,11.136000,-67.838000,76.748000,11.327000,0.181000,-0.078000,-0.121000,0.000000
5461,446000.000,13.984000,-69.075000,74.492000,10.953000,0.199000,-0.086000,-0.104000,0.002000
5462,446100.000,16.778000,-70.491000,72.439000,10.564000,0.181000,-0.104000,-0.086000,0.002000
5463,446200.000,19.463000,-72.015000,70.665000,10.230000,0.181000,-0.095000,-0.069000,0.000000
5464,446300.000,22.070000,-73.626000,69.218000,9.958000,0.164000,-0.112000,-0.078000,0.000000
5465,446400.000,24.591000,-75.290000,68.004000,9.786000,0.173000,-0.112000,-0.052000,-0.002000
5466,446500.000,27.081000,-76.924000,66.908000,9.654000,0.147000,-0.112000,-0.043000,-0.002000
5467,446600.000,29.462000,-78.542000,65.733000,9.405000,0.156000,-0.104000,-0.043000,0.002000
5468,446700.000,31.805000,-80.051000,64.403000,9.141000,0.147000,-0.095000,-0.052000,0.003000
5469,446800.000,34.147000,-81.327000,62.824000,8.845000,0.147000,-0.078000,-0.078000,0.000000
5470,446900.000,36.497000,-82.276000,60.887000,8.534000,0.147000,-0.060000,-0.095000,0.000000
5471,447000.000,38.855000,-82.882000,58.568000,8.231000,0.147000,-0.043000,-0.121000,0.000000
5472,447100.000,41.120000,-83.240000,55.768000,7.686000,0.147000,-0.017000,-0.138000,-0.002000
5473,447200.000,43.322000,-83.279000,52.548000,7.118000,0.138000,0.009000,-0.147000,0.002000
5474,447300.000,45.493000,-83.030000,49.078000,6.496000,0.130000,0.035000,-0.164000,0.000000
5475,447400.000,47.641000,-82.563000,45.469000,5.936000,0.121000,0.035000,-0.164000,0.002000
5476,447500.000,49.734000,-81.995000,41.851000,5.430000,0.121000,0.026000,-0.164000,0.002000
5477,447600.000,51.649000,-81.459000,38.296000,4.777000,0.112000,0.035000,-0.155000,0.002000
5478,447700.000,53.438000,-81.015000,35.006000,4.193000,0.104000,0.035000,-0.138000,0.000000
5479,447800.000,55.127000,-80.673000,32.104000,3.687000,0.095000,0.026000,-0.130000,0.000000
5480,447900.000,56.746000,-80.455000,29.630000,3.330000,0.086000,0.000000,-0.112000,0.000000
5481,448000.000,58.302000,-80.378000,27.515000,3.065000,0.086000,-0.009000,-0.086000,0.002000
5482,448100.000,59.765000,-80.518000,25.539000,2.692000,0.095000,-0.009000,-0.095000,0.000000
5483,448200.000,61.197000,-80.728000,23.687000,2.357000,0.095000,-0.009000,-0.086000,0.000000
5484,448300.000,62.691000,-80.875000,21.812000,2.046000,0.095000,0.000000,-0.095000,0.000000
5485,448400.000,64.240000,-80.930000,19.813000,1.743000,0.104000,0.000000,-0.104000,0.002000
5486,448500.000,65.820000,-80.805000,17.511000,1.416000,0.104000,0.009000,-0.121000,0.000000
5487,448600.000,67.360000,-80.494000,14.827000,0.949000,0.104000,0.035000,-0.147000,0.000000
5488,448700.000,68.854000,-79.903000,11.777000,0.405000,0.104000,0.052000,-0.164000,0.000000
5489,448800.000,70.310000,-78.962000,8.440000,-0.140000,0.095000,0.069000,-0.173000,-0.002000
5490,448900.000,71.664000,-77.709000,4.885000,-0.669000,0.078000,0.095000,-0.190000,0.000000
5491,449000.000,72.870000,-76.231000,1.167000,-1.245000,0.078000,0.104000,-0.199000,0.000000
5492,449100.000,73.897000,-74.598000,-2.567000,-1.836000,0.069000,0.112000,-0.190000,0.000000
5493,449200.000,74.730000,-72.863000,-6.177000,-2.404000,0.043000,0.112000,-0.181000,0.002000
5494,449300.000,75.461000,-71.129000,-9.522000,-2.902000,0.043000,0.112000,-0.164000,0.000000
