点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
6568,556700.000,41.408000,-72.817000,36.429000,2.847000,-1.521000,-1.002000,2.522000,-0.003000
6569,556800.000,43.781000,-72.902000,33.839000,2.676000,-1.477000,-1.054000,2.539000,-0.002000
6570,556900.000,46.092000,-72.887000,31.342000,2.575000,-1.425000,-1.123000,2.548000,0.000000
6571,557000.000,48.147000,-72.887000,28.837000,2.326000,-1.382000,-1.201000,2.574000,-0.002000
6572,557100.000,50.053000,-72.848000,26.488000,2.100000,-1.339000,-1.270000,2.608000,0.002000
6573,557200.000,51.765000,-72.762000,24.341000,1.890000,-1.296000,-1.331000,2.617000,-0.002000
6574,557300.000,53.361000,-72.568000,22.373000,1.789000,-1.244000,-1.383000,2.626000,0.000000
6575,557400.000,54.777000,-72.264000,20.537000,1.743000,-1.184000,-1.460000,2.634000,-0.003000
6576,557500.000,55.975000,-71.938000,18.678000,1.533000,-1.123000,-1.521000,2.617000,-0.002000
6577,557600.000,57.065000,-71.556000,16.849000,1.346000,-1.063000,-1.564000,2.608000,-0.003000
6578,557700.000,58.053000,-71.012000,15.045000,1.182000,-1.011000,-1.616000,2.617000,-0.002000
6579,557800.000,58.940000,-70.211000,13.178000,1.074000,-0.942000,-1.668000,2.600000,-0.002000
6580,557900.000,59.742000,-69.231000,11.217000,0.980000,-0.855000,-1.711000,2.565000,-0.003000
6581,558000.000,60.450000,-68.134000,9.031000,0.762000,-0.786000,-1.754000,2.531000,-0.002000
6582,558100.000,61.127000,-66.881000,6.690000,0.545000,-0.700000,-1.815000,2.496000,0.000000
6583,558200.000,61.812000,-65.419000,4.177000,0.311000,-0.613000,-1.866000,2.470000,-0.003000
6584,558300.000,62.536000,-63.778000,1.525000,0.140000,-0.527000,-1.901000,2.427000,-0.003000
6585,558400.000,63.329000,-62.113000,-1.284000,-0.039000,-0.441000,-1.961000,2.401000,-0.002000
6586,558500.000,64.154000,-60.518000,-4.162000,-0.303000,-0.337000,-2.013000,2.375000,-0.002000
6587,558600.000,65.010000,-58.924000,-7.063000,-0.552000,-0.259000,-2.082000,2.332000,-0.002000
6588,558700.000,65.897000,-57.360000,-9.949000,-0.786000,-0.164000,-2.143000,2.315000,-0.002000
6589,558800.000,66.855000,-55.906000,-12.680000,-0.980000,-0.069000,-2.203000,2.280000,0.000000
6590,558900.000,67.851000,-54.576000,-15.317000,-1.167000,0.009000,-2.273000,2.263000,-0.002000
6591,559000.000,68.816000,-53.393000,-17.861000,-1.369000,0.086000,-2.324000,2.237000,-0.003000
6592,559100.000,69.710000,-52.257000,-20.249000,-1.587000,0.181000,-2.394000,2.194000,-0.002000
6593,559200.000,70.551000,-51.168000,-22.513000,-1.774000,0.276000,-2.437000,2.159000,-0.002000
6594,559300.000,71.352000,-50.095000,-24.605000,-1.890000,0.354000,-2.463000,2.107000,-0.002000
6595,559400.000,72.022000,-49.014000,-26.643000,-2.077000,0.432000,-2.506000,2.064000,-0.003000
6596,559500.000,72.504000,-47.808000,-28.658000,-2.256000,0.518000,-2.532000,2.030000,-0.002000
6597,559600.000,72.854000,-46.408000,-30.618000,-2.373000,0.587000,-2.540000,1.969000,-0.002000
6598,559700.000,73.010000,-44.844000,-32.618000,-2.528000,0.665000,-2.558000,1.891000,-0.003000
6599,559800.000,72.987000,-43.094000,-34.687000,-2.723000,0.726000,-2.549000,1.831000,-0.002000
6600,559900.000,72.808000,-41.095000,-36.842000,-2.917000,0.786000,-2.549000,1.779000,-0.003000
6601,560000.000,72.458000,-38.886000,-39.035000,-3.096000,0.873000,-2.549000,1.701000,-0.003000
6602,560100.000,72.030000,-36.436000,-41.260000,-3.228000,0.933000,-2.558000,1.632000,0.000000
6603,560200.000,71.524000,-33.915000,-43.555000,-3.392000,1.002000,-2.558000,1.546000,0.000000
6604,560300.000,70.909000,-31.333000,-45.912000,-3.625000,1.080000,-2.558000,1.494000,-0.002000
6605,560400.000,70.255000,-28.742000,-48.300000,-3.866000,1.149000,-2.566000,1.425000,-0.002000
6606,560500.000,69.656000,-26.144000,-50.572000,-4.014000,1.209000,-2.575000,1.373000,-0.002000
6607,560600.000,69.111000,-23.616000,-52.758000,-4.146000,1.305000,-2.575000,1.304000,-0.002000
6608,560700.000,68.590000,-21.228000,-54.889000,-4.286000,1.365000,-2.592000,1.244000,-0.002000
6609,560800.000,68.053000,-18.996000,-56.943000,-4.481000,1.425000,-2.601000,1.183000,-0.003000
6610,560900.000,67.563000,-16.950000,-58.887000,-4.722000,1.503000,-2.618000,1.123000,0.000000
6611,561000.000,67.181000,-15.005000,-60.622000,-4.808000,1.555000,-2.610000,1.054000,-0.002000
6612,561100.000,66.746000,-13.177000,-62.124000,-4.885000,1.616000,-2.618000,1.002000,0.000000
6613,561200.000,66.131000,-11.419000,-63.423000,-4.963000,1.667000,-2.592000,0.950000,-0.002000
6614,561300.000,65.321000,-9.716000,-64.527000,-5.088000,1.702000,-2.584000,0.872000,0.000000
6615,561400.000,64.333000,-8.067000,-65.469000,-5.243000,1.745000,-2.549000,0.812000,-0.003000
6616,561500.000,63.197000,-6.285000,-66.138000,-5.236000,1.788000,-2.523000,0.743000,0.000000
6617,561600.000,61.843000,-4.379000,-66.643000,-5.228000,1.823000,-2.489000,0.665000,-0.002000
6618,561700.000,60.224000,-2.341000,-67.118000,-5.251000,1.875000,-2.445000,0.587000,-0.003000
6619,561800.000,58.450000,-0.187000,-67.639000,-5.329000,1.927000,-2.411000,0.492000,0.000000
6620,561900.000,56.567000,2.085000,-68.222000,-5.469000,1.961000,-2.368000,0.397000,-0.003000
6621,562000.000,54.645000,4.558000,-68.829000,-5.461000,2.013000,-2.307000,0.302000,0.000000
6622,562100.000,52.730000,7.203000,-69.553000,-5.492000,2.082000,-2.273000,0.207000,-0.002000
6623,562200.000,50.847000,9.895000,-70.502000,-5.554000,2.134000,-2.221000,0.095000,-0.002000
6624,562300.000,49.065000,12.570000,-71.622000,-5.679000,2.194000,-2.169000,-0.017000,-0.002000
6625,562400.000,47.353000,15.215000,-72.882000,-5.850000,2.263000,-2.134000,-0.112000,-0.002000
6626,562500.000,45.804000,17.930000,-74.158000,-5.912000,2.298000,-2.091000,-0.207000,-0.003000
6627,562600.000,44.388000,20.590000,-75.496000,-5.990000,2.350000,-2.048000,-0.302000,0.000000
6628,562700.000,43.073000,23.072000,-76.865000,-6.099000,2.402000,-2.013000,-0.380000,0.000000
6629,562800.000,41.750000,25.390000,-78.094000,-6.208000,2.419000,-1.961000,-0.458000,-0.002000
6630,562900.000,40.388000,27.568000,-79.113000,-6.348000,2.462000,-1.927000,-0.535000,-0.002000
6631,563000.000,38.987000,29.645000,-79.868000,-6.371000,2.479000,-1.866000,-0.605000,-0.002000
6632,563100.000,37.501000,31.597000,-80.303000,-6.356000,2.505000,-1.832000,-0.648000,-0.002000
6633,563200.000,35.828000,33.378000,-80.397000,-6.356000,2.497000,-1.771000,-0.708000,0.000000
6634,563300.000,33.906000,35.043000,-80.186000,-6.387000,2.497000,-1.728000,-0.760000,-0.003000
6635,563400.000,31.766000,36.692000,-79.650000,-6.325000,2.488000,-1.650000,-0.829000,-0.003000
6636,563500.000,29.470000,38.341000,-78.856000,-6.270000,2.488000,-1.590000,-0.890000,-0.002000
6637,563600.000,27.042000,39.975000,-77.876000,-6.161000,2.488000,-1.521000,-0.950000,-0.002000
6638,563700.000,24.474000,41.647000,-76.818000,-6.068000,2.488000,-1.443000,-1.028000,-0.002000
6639,563800.000,21.797000,43.359000,-75.776000,-6.021000,2.488000,-1.374000,-1.106000,0.000000
6640,563900.000,19.112000,45.210000,-74.803000,-5.936000,2.488000,-1.296000,-1.183000,-0.002000
6641,564000.000,16.498000,47.100000,-73.948000,-5.866000,2.497000,-1.227000,-1.270000,0.000000
6642,564100.000,13.937000,49.068000,-73.310000,-5.842000,2.505000,-1.141000,-1.365000,-0.002000
6643,564200.000,11.494000,51.091000,-72.921000,-5.842000,2.514000,-1.063000,-1.442000,0.000000
6644,564300.000,9.229000,53.214000,-72.703000,-5.796000,2.523000,-0.985000,-1.511000,0.000000
6645,564400.000,7.120000,55.283000,-72.594000,-5.765000,2.531000,-0.933000,-1.598000,-0.002000
6646,564500.000,5.136000,57.135000,-72.485000,-5.772000,2.540000,-0.864000,-1.667000,-0.002000
6647,564600.000,3.292000,58.784000,-72.330000,-5.803000,2.531000,-0.804000,-1.701000,-0.002000
6648,564700.000,1.541000,60.238000,-72.034000,-5.803000,2.505000,-0.743000,-1.745000,-0.002000
6649,564800.000,-0.109000,61.483000,-71.466000,-5.694000,2.497000,-0.700000,-1.788000,-0.002000
6650,564900.000,-1.735000,62.440000,-70.572000,-5.578000,2.471000,-0.639000,-1.814000,-0.002000
6651,565000.000,-3.447000,63.070000,-69.366000,-5.516000,2.410000,-0.570000,-1.848000,-0.002000
6652,565100.000,-5.261000,63.521000,-67.857000,-5.438000,2.367000,-0.510000,-1.857000,-0.002000
6653,565200.000,-7.183000,63.856000,-66.044000,-5.298000,2.341000,-0.423000,-1.909000,0.000000
6654,565300.000,-9.190000,64.104000,-63.920000,-5.103000,2.298000,-0.346000,-1.943000,-0.002000
6655,565400.000,-11.299000,64.338000,-61.602000,-4.831000,2.238000,-0.242000,-1.978000,-0.002000
6656,565500.000,-13.618000,64.579000,-59.269000,-4.691000,2.194000,-0.147000,-2.038000,-0.002000
6657,565600.000,-16.085000,64.983000,-56.982000,-4.543000,2.143000,-0.052000,-2.099000,-0.003000
6658,565700.000,-18.661000,65.575000,-54.710000,-4.419000,2.091000,0.078000,-2.151000,-0.002000
6659,565800.000,-21.268000,66.368000,-52.555000,-4.209000,2.047000,0.199000,-2.202000,0.000000
6660,565900.000,-23.859000,67.418000,-50.564000,-3.960000,2.004000,0.302000,-2.272000,-0.002000
6661,566000.000,-26.560000,68.585000,-48.884000,-3.882000,1.927000,0.397000,-2.323000,-0.003000
6662,566100.000,-29.213000,69.861000,-47.406000,-3.827000,1.892000,0.493000,-2.375000,-0.003000
6663,566200.000,-31.766000,71.183000,-46.060000,-3.757000,1.849000,0.588000,-2.444000,-0.003000
6664,566300.000,-34.139000,72.513000,-44.776000,-3.625000,1.806000,0.683000,-2.479000,-0.002000
6665,566400.000,-36.326000,73.781000,-43.516000,-3.415000,1.762000,0.752000,-2.505000,0.000000
6666,566500.000,-38.443000,74.746000,-42.256000,-3.376000,1.719000,0.795000,-2.513000,-0.003000
6667,566600.000,-40.388000,75.399000,-40.879000,-3.314000,1.685000,0.855000,-2.531000,-0.002000
6668,566700.000,-42.155000,75.757000,-39.276000,-3.221000,1.624000,0.899000,-2.513000,-0.002000
6669,566800.000,-43.750000,75.835000,-37.402000,-3.034000,1.572000,0.951000,-2.505000,-0.002000
6670,566900.000,-45.244000,75.586000,-35.247000,-2.785000,1.512000,0.985000,-2.496000,-0.002000
6671,567000.000,-46.723000,74.956000,-32.843000,-2.606000,1.469000,1.028000,-2.470000,-0.003000
6672,567100.000,-48.170000,74.046000,-30.206000,-2.450000,1.391000,1.089000,-2.479000,0.002000
6673,567200.000,-49.618000,72.988000,-27.351000,-2.240000,1.322000,1.141000,-2.470000,0.000000
6674,567300.000,-51.065000,71.914000,-24.302000,-1.953000,1.244000,1.210000,-2.470000,0.000000
6675,567400.000,-52.582000,70.833000,-21.198000,-1.673000,1.184000,1.287000,-2.453000,-0.002000
6676,567500.000,-54.170000,69.760000,-18.156000,-1.447000,1.106000,1.357000,-2.462000,-0.002000
6677,567600.000,-55.843000,68.803000,-15.185000,-1.245000,1.045000,1.434000,-2.487000,-0.003000
6678,567700.000,-57.501000,68.002000,-12.361000,-1.042000,0.959000,1.512000,-2.487000,-0.002000
6679,567800.000,-59.080000,67.348000,-9.693000,-0.793000,0.907000,1.590000,-2.496000,-0.003000
6680,567900.000,-60.543000,66.765000,-7.281000,-0.599000,0.838000,1.676000,-2.505000,-0.002000
6681,568000.000,-61.921000,66.244000,-5.103000,-0.436000,0.778000,1.745000,-2.505000,-0.002000
6682,568100.000,-63.143000,65.769000,-3.143000,-0.288000,0.700000,1.797000,-2.513000,0.000000
6683,568200.000,-64.185000,65.256000,-1.369000,-0.163000,0.648000,1.841000,-2.496000,-0.002000
6684,568300.000,-64.995000,64.657000,0.288000,-0.023000,0.579000,1.892000,-2.470000,0.000000
6685,568400.000,-65.617000,63.902000,1.875000,0.101000,0.501000,1.944000,-2.444000,-0.002000
6686,568500.000,-66.115000,63.015000,3.454000,0.210000,0.432000,1.987000,-2.418000,-0.002000
6687,568600.000,-66.442000,61.981000,5.088000,0.373000,0.354000,2.022000,-2.367000,-0.002000
6688,568700.000,-66.660000,60.705000,6.861000,0.529000,0.276000,2.057000,-2.315000,0.000000
6689,568800.000,-66.855000,59.173000,8.814000,0.646000,0.173000,2.082000,-2.254000,0.000000
6690,568900.000,-67.096000,57.508000,10.984000,0.793000,0.069000,2.117000,-2.211000,-0.002000
6691,569000.000,-67.399000,55.727000,13.419000,1.011000,-0.017000,2.152000,-2.133000,-0.002000
6692,569100.000,-67.765000,53.852000,16.118000,1.268000,-0.130000,2.203000,-2.073000,-0.002000
6693,569200.000,-68.286000,51.869000,19.066000,1.517000,-0.242000,2.247000,-2.012000,-0.003000
6694,569300.000,-69.002000,49.869000,22.155000,1.743000,-0.337000,2.290000,-1.935000,-0.002000
6695,569400.000,-69.851000,47.894000,25.344000,1.922000,-0.432000,2.316000,-1.883000,0.000000
6696,569500.000,-70.745000,46.027000,28.611000,2.233000,-0.518000,2.368000,-1.840000,-0.002000
6697,569600.000,-71.640000,44.199000,31.871000,2.521000,-0.613000,2.402000,-1.779000,-0.002000
6698,569700.000,-72.512000,42.410000,34.982000,2.785000,-0.674000,2.437000,-1.753000,0.000000
6699,569800.000,-73.314000,40.722000,37.853000,2.987000,-0.760000,2.463000,-1.701000,-0.002000
6700,569900.000,-74.006000,39.018000,40.420000,3.104000,-0.821000,2.471000,-1.684000,0.000000
6701,570000.000,-74.364000,37.400000,42.793000,3.330000,-0.881000,2.506000,-1.641000,-0.002000
6702,570100.000,-74.411000,35.767000,44.862000,3.547000,-0.916000,2.515000,-1.598000,-0.002000
6703,570200.000,-74.201000,34.079000,46.620000,3.687000,-0.968000,2.523000,-1.563000,0.000000
6704,570300.000,-73.726000,32.313000,48.036000,3.789000,-1.028000,2.515000,-1.529000,-0.002000
6705,570400.000,-73.018000,30.391000,49.288000,3.773000,-1.063000,2.506000,-1.468000,0.000000
6706,570500.000,-72.006000,28.416000,50.494000,3.936000,-1.114000,2.515000,-1.391000,-0.002000
6707,570600.000,-70.839000,26.331000,51.684000,4.084000,-1.175000,2.497000,-1.313000,0.002000
6708,570700.000,-69.602000,24.091000,52.882000,4.193000,-1.244000,2.497000,-1.244000,-0.002000
6709,570800.000,-68.380000,21.672000,54.197000,4.271000,-1.305000,2.463000,-1.166000,-0.002000
6710,570900.000,-67.205000,19.105000,55.675000,4.310000,-1.382000,2.463000,-1.080000,-0.002000
6711,571000.000,-66.022000,16.561000,57.363000,4.512000,-1.469000,2.445000,-0.985000,-0.002000
6712,571100.000,-64.917000,14.025000,59.144000,4.691000,-1.529000,2.437000,-0.916000,-0.002000
6713,571200.000,-63.882000,11.450000,60.933000,4.854000,-1.590000,2.428000,-0.829000,-0.003000
6714,571300.000,-62.925000,8.876000,62.761000,4.955000,-1.667000,2.419000,-0.751000,0.000000
6715,571400.000,-62.061000,6.371000,64.551000,5.049000,-1.728000,2.419000,-0.674000,-0.003000
6716,571500.000,-61.197000,4.060000,66.309000,5.236000,-1.788000,2.419000,-0.605000,-0.003000
6717,571600.000,-60.341000,1.875000,67.919000,5.391000,-1.857000,2.385000,-0.544000,-0.003000
6718,571700.000,-59.431000,-0.233000,69.327000,5.516000,-1.901000,2.376000,-0.484000,-0.002000
6719,571800.000,-58.473000,-2.256000,70.494000,5.562000,-1.952000,2.342000,-0.415000,-0.002000
6720,571900.000,-57.454000,-4.131000,71.427000,5.609000,-1.978000,2.324000,-0.345000,-0.002000
6721,572000.000,-56.263000,-5.896000,72.143000,5.687000,-2.022000,2.298000,-0.268000,-0.002000
6722,572100.000,-54.917000,-7.631000,72.687000,5.757000,-2.056000,2.247000,-0.190000,-0.002000
6723,572200.000,-53.446000,-9.420000,73.045000,5.796000,-2.099000,2.212000,-0.104000,-0.002000
6724,572300.000,-51.851000,-11.271000,73.286000,5.772000,-2.143000,2.152000,-0.026000,-0.002000
6725,572400.000,-50.131000,-13.185000,73.489000,5.796000,-2.151000,2.091000,0.086000,0.000000
6726,572500.000,-48.279000,-15.254000,73.761000,5.803000,-2.203000,2.039000,0.164000,-0.002000
6727,572600.000,-46.326000,-17.479000,74.127000,5.858000,-2.238000,1.953000,0.285000,-0.002000
6728,572700.000,-44.334000,-19.875000,74.601000,5.905000,-2.281000,1.901000,0.389000,-0.002000
6729,572800.000,-42.279000,-22.403000,75.177000,5.967000,-2.315000,1.823000,0.466000,0.000000
6730,572900.000,-40.194000,-25.063000,75.869000,6.021000,-2.341000,1.754000,0.579000,-0.002000
6731,573000.000,-38.077000,-27.824000,76.663000,6.107000,-2.359000,1.694000,0.674000,0.000000
6732,573100.000,-35.999000,-30.625000,77.448000,6.146000,-2.384000,1.633000,0.760000,-0.002000
6733,573200.000,-33.929000,-33.355000,78.172000,6.177000,-2.419000,1.590000,0.838000,-0.003000
6734,573300.000,-31.844000,-35.977000,78.848000,6.278000,-2.436000,1.529000,0.898000,-0.003000
6735,573400.000,-29.743000,-38.442000,79.377000,6.356000,-2.454000,1.486000,0.967000,-0.002000
6736,573500.000,-27.727000,-40.745000,79.696000,6.371000,-2.462000,1.434000,1.019000,-0.002000
6737,573600.000,-25.758000,-42.837000,79.720000,6.309000,-2.471000,1.400000,1.062000,0.000000
6738,573700.000,-23.789000,-44.673000,79.510000,6.262000,-2.479000,1.339000,1.114000,0.000000
6739,573800.000,-21.766000,-46.260000,79.082000,6.262000,-2.488000,1.313000,1.175000,-0.002000
6740,573900.000,-19.712000,-47.668000,78.452000,6.286000,-2.479000,1.244000,1.235000,-0.002000
6741,574000.000,-17.696000,-48.990000,77.573000,6.169000,-2.497000,1.192000,1.296000,0.000000
6742,574100.000,-15.665000,-50.243000,76.569000,6.037000,-2.471000,1.132000,1.339000,-0.002000
6743,574200.000,-13.572000,-51.464000,75.503000,5.943000,-2.479000,1.054000,1.408000,0.000000
6744,574300.000,-11.377000,-52.631000,74.407000,5.881000,-2.462000,0.994000,1.477000,-0.002000
6745,574400.000,-9.105000,-53.798000,73.255000,5.881000,-2.462000,0.907000,1.537000,0.000000
6746,574500.000,-6.848000,-55.011000,71.995000,5.726000,-2.436000,0.821000,1.598000,-0.002000
6747,574600.000,-4.584000,-56.263000,70.696000,5.593000,-2.428000,0.743000,1.667000,0.000000
6748,574700.000,-2.272000,-57.539000,69.451000,5.461000,-2.402000,0.674000,1.736000,-0.002000
6749,574800.000,0.078000,-58.792000,68.277000,5.407000,-2.393000,0.588000,1.805000,-0.003000
6750,574900.000,2.436000,-60.013000,67.110000,5.399000,-2.367000,0.510000,1.874000,-0.003000
6751,575000.000,4.685000,-61.281000,65.889000,5.267000,-2.359000,0.406000,1.926000,-0.003000
6752,575100.000,6.871000,-62.525000,64.698000,5.127000,-2.324000,0.346000,1.969000,-0.002000
6753,575200.000,9.011000,-63.723000,63.563000,5.018000,-2.307000,0.251000,2.038000,-0.002000
6754,575300.000,11.113000,-64.812000,62.458000,4.955000,-2.272000,0.181000,2.082000,-0.002000
6755,575400.000,13.159000,-65.754000,61.330000,4.948000,-2.246000,0.112000,2.142000,0.000000
6756,575500.000,15.081000,-66.679000,60.117000,4.831000,-2.203000,0.017000,2.177000,-0.003000
6757,575600.000,16.988000,-67.558000,58.817000,4.668000,-2.160000,-0.060000,2.228000,-0.002000
6758,575700.000,18.887000,-68.344000,57.433000,4.528000,-2.125000,-0.164000,2.263000,-0.002000
6759,575800.000,20.863000,-68.966000,55.963000,4.450000,-2.073000,-0.242000,2.297000,-0.002000
6760,575900.000,22.910000,-69.526000,54.360000,4.380000,-2.004000,-0.320000,2.341000,0.000000
6761,576000.000,24.988000,-70.102000,52.563000,4.216000,-1.944000,-0.423000,2.367000,-0.002000
6762,576100.000,27.136000,-70.662000,50.587000,4.014000,-1.892000,-0.501000,2.392000,-0.002000
6763,576200.000,29.400000,-71.175000,48.502000,3.820000,-1.832000,-0.596000,2.418000,-0.002000
6764,576300.000,31.781000,-71.603000,46.332000,3.695000,-1.771000,-0.683000,2.453000,-0.002000
6765,576400.000,34.240000,-72.031000,44.029000,3.540000,-1.711000,-0.769000,2.470000,-0.002000
6766,576500.000,36.723000,-72.474000,41.626000,3.337000,-1.650000,-0.838000,2.487000,-0.003000
6767,576600.000,39.159000,-72.856000,39.160000,3.104000,-1.590000,-0.916000,2.513000,-0.002000
6768,576700.000,41.571000,-73.159000,36.702000,2.902000,-1.546000,-0.994000,2.513000,-0.003000
6769,576800.000,43.890000,-73.346000,34.282000,2.754000,-1.486000,-1.054000,2.539000,0.000000
6770,576900.000,46.069000,-73.470000,31.910000,2.559000,-1.443000,-1.123000,2.565000,-0.002000
6771,577000.000,48.069000,-73.524000,29.592000,2.349000,-1.391000,-1.192000,2.565000,-0.003000
6772,577100.000,49.890000,-73.431000,27.429000,2.209000,-1.348000,-1.236000,2.574000,-0.002000
6773,577200.000,51.540000,-73.268000,25.344000,2.054000,-1.305000,-1.313000,2.600000,-0.003000
6774,577300.000,53.003000,-72.996000,23.322000,1.875000,-1.253000,-1.357000,2.600000,-0.002000
6775,577400.000,54.310000,-72.622000,21.315000,1.711000,-1.201000,-1.408000,2.608000,-0.003000
6776,577500.000,55.485000,-72.109000,19.362000,1.533000,-1.140000,-1.478000,2.608000,0.000000
